time,seconds_elapsed,z,y,x
1753234909092245000,0.050244873046875,0.033597588539123535,-0.18387043476104736,-0.15332718193531036
1753234909108278000,0.066278076171875,0.033597588539123535,-0.18387043476104736,-0.15332718193531036
1753234909124301000,0.082301025390625,0.033597588539123535,-0.18387043476104736,-0.15332718193531036
1753234909140312000,0.09831201171875,0.033597588539123535,-0.18387043476104736,-0.15332718193531036
1753234909156282000,0.1142822265625,0.033597588539123535,-0.18387043476104736,-0.15332718193531036
1753234909172274200,0.130274169921875,0.033597588539123535,-0.18387043476104736,-0.15332718193531036
1753234909188338000,0.146337890625,-0.006108652334660292,0.051312681287527084,-0.16065755486488342
1753234909204328000,0.162327880859375,-0.010995574295520782,0.036651913076639175,-0.11911872029304504
1753234909220344300,0.17834423828125,-0.025045474991202354,-0.0806342139840126,-0.06169738993048668
1753234909236362000,0.194362060546875,-0.029932396486401558,-0.18875735998153687,-0.05375614017248154
1753234909252396800,0.210396728515625,0.007941247895359993,-0.2730567753314972,-0.04764748737215996
1753234909268453400,0.226453369140625,0.00733038317412138,-0.18325957655906677,-0.01038470957428217
1753234909284442400,0.2424423828125,-0.01038470957428217,0.028099801391363144,0.0354301854968071
1753234909300500000,0.2585,-0.030543262138962746,0.1411098688840866,0.03481931984424591
1753234909316472800,0.274472900390625,-0.04092797264456749,0.19120082259178162,0.024434609338641167
1753234909332508400,0.29050830078125,-0.036651913076639175,0.17043140530586243,0.022602014243602753
1753234909348566000,0.30656591796875,-0.018325956538319588,0.09896016865968704,0.00733038317412138
1753234909364596700,0.3225966796875,0.009773843921720982,-0.01466076634824276,-0.059864792972803116
1753234909380610300,0.3386103515625,0.04092797264456749,-0.07330382615327835,-0.11056660860776901
1753234909396580400,0.354580322265625,0.045204028487205505,-0.06902777403593063,-0.10690141469240189
1753234909412614100,0.3706142578125,0.005497787147760391,-0.015271631069481373,-0.054367005825042725
1753234909428675000,0.386675048828125,-0.02932153269648552,0.029932396486401558,0.0354301854968071
1753234909444662500,0.40266259765625,-0.021380282938480377,0.03237585723400116,0.08796459436416626
1753234909460676000,0.418676025390625,0.014049900695681572,0.006108652334660292,0.04214970022439957
1753234909476695300,0.4346953125,0.02076941914856434,-0.009773843921720982,-0.06963863968849182
1753234909492689400,0.450689453125,0.01160643994808197,-0.021380282938480377,-0.14233160018920898
1753234909508747800,0.466747802734375,0.005497787147760391,0.015271631069481373,-0.09224065393209457
1753234909524739000,0.482739013671875,0.004886921960860491,-0.0006108652451075613,-0.001832595793530345
1753234909540800000,0.498800048828125,0.012828170321881771,-0.02871066704392433,0.056810468435287476
1753234909556774100,0.514774169921875,0.001832595793530345,-0.012828170321881771,0.04214970022439957
1753234909572809700,0.530809814453125,-0.02687807008624077,0.001832595793530345,-0.025656340643763542
1753234909588868600,0.54686865234375,-0.033597588539123535,0.04337143152952194,-0.06169738993048668
1753234909604899800,0.56289990234375,-0.036041051149368286,0.03298672288656235,-0.00366519158706069
1753234909620913000,0.578912841796875,-0.03237585723400116,-0.02382374368607998,0.06169738993048668
1753234909636884700,0.594884765625,-0.00733038317412138,-0.07819075137376785,0.07941248267889023
1753234909652875800,0.610875732421875,0.0012217304902151227,-0.07696902006864548,0.06108652427792549
1753234909668934400,0.626934326171875,0.006719517521560192,0.01038470957428217,0.012828170321881771
1753234909684923400,0.64292333984375,-0.005497787147760391,0.05192354694008827,-0.08674286305904388
1753234909700937700,0.658937744140625,-0.005497787147760391,0.07024950534105301,-0.1215621829032898
1753234909716956000,0.674955810546875,-0.00855211354792118,0.06230825558304787,-0.05864306539297104
1753234909732989200,0.6909892578125,-0.015882495790719986,0.015882495790719986,0.03848451003432274
1753234909749046800,0.707046875,-0.00855211354792118,0.02015855349600315,0.10690141469240189
1753234909765039400,0.723039306640625,-0.006719517521560192,0.014049900695681572,0.07330382615327835
1753234909781098500,0.739098388671875,-0.0024434609804302454,0.03481931984424591,-0.010995574295520782
1753234909797069000,0.755069091796875,0.009162978269159794,0.01710422709584236,-0.036041051149368286
1753234909813057000,0.77105712890625,0.006719517521560192,-0.001832595793530345,-0.015882495790719986
1753234909829115400,0.787115478515625,-0.003054326167330146,-0.013439035043120384,0.01466076634824276
1753234909845147400,0.8031474609375,-0.00366519158706069,-0.029932396486401558,0.00733038317412138
1753234909861206000,0.8192060546875,0.004886921960860491,-0.05375614017248154,-0.04948008432984352
1753234909877178000,0.83517822265625,0.018325956538319588,-0.05009094998240471,-0.10690141469240189
1753234909893214700,0.851214599609375,0.0024434609804302454,0.01160643994808197,-0.12461651116609573
1753234909909277400,0.86727734375,-0.001832595793530345,0.04581489413976669,-0.06169738993048668
1753234909925270800,0.883270751953125,0.004886921960860491,0.03420845419168472,0.021991148591041565
1753234909941287200,0.899287109375,0.00855211354792118,-0.004886921960860491,0.03787364438176155
1753234909957310700,0.915310791015625,0.012217304669320583,-0.01160643994808197,0.009162978269159794
1753234909973304000,0.931303955078125,0.015882495790719986,-0.04092797264456749,0.0006108652451075613
1753234909989366800,0.94736669921875,0.005497787147760391,-0.03176499158143997,0.036041051149368286
1753234910005360000,0.963360107421875,-0.015882495790719986,0.0354301854968071,0.09468411654233932
1753234910021427000,0.979427001953125,-0.02321287989616394,0.05742133408784866,0.11362093687057495
1753234910037396200,0.995396240234375,-0.006108652334660292,0.07330382615327835,0.06841690838336945
1753234910053427700,1.011427734375,0.009162978269159794,0.0024434609804302454,0.003054326167330146
1753234910069484000,1.027484130859375,0.00733038317412138,-0.036041051149368286,-0.025045474991202354
